num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento,ano_ultimo_lancamento,,,,,,,,,,,
579,579,7,26,PF,2018-10-03 16:00:00 UTC,7337.7509,6816.73,2022-08-12 08:56:55 UTC,2022,,,,,,,,,,,
581,581,7,26,PF,2017-07-06 11:09:00 UTC,8627.6124,7873.11,2020-12-16 07:28:46 UTC,2020,,,,,,,,,,,
588,588,7,26,PF,2019-09-07 15:19:00 UTC,6797.461,6144.82,2022-12-30 00:00:00.738262 UTC,2022,,,,,,,,,,,
622,622,7,26,PF,2018-01-24 14:45:00 UTC,2143.1398,1912.43,2022-12-30 00:00:00 UTC,2022,,,,,,,,,,,
628,628,7,26,PF,2020-07-08 10:33:00 UTC,85151.4234,84354.36,2022-12-30 00:00:00.579349 UTC,2022,,,,,,,,,,,
636,636,7,26,PF,2016-12-26 15:16:00 UTC,7746.5646,7061.73,2020-04-17 16:03:00 UTC,2020,,,,,,,,,,,
637,637,7,26,PF,2017-03-05 16:46:00 UTC,3806.2208,3668.45,2021-07-18 20:15:52 UTC,2021,,,,,,,,,,,
646,646,7,26,PF,2018-08-15 15:30:00 UTC,45815.8398,44858.96,2022-12-29 23:59:51 UTC,2022,,,,,,,,,,,
649,649,7,26,PF,2016-04-11 13:35:00 UTC,21961.584,22871.31,2021-11-14 03:58:03 UTC,2021,,,,,,,,,,,
650,650,7,26,PF,2022-07-12 13:16:00 UTC,7.0406,684.28,2022-12-30 00:00:00.047577 UTC,2022,,,,,,,,,,,
674,674,7,26,PF,2021-02-10 13:27:00 UTC,235.9671,179.31,2022-12-29 23:59:59.238639 UTC,2022,,,,,,,,,,,
680,680,7,26,PF,2016-08-07 12:18:00 UTC,55.689,39.95,2022-10-19 17:49:07 UTC,2022,,,,,,,,,,,
681,681,7,26,PF,2018-07-23 13:19:00 UTC,160415.0074,90516.74,2022-12-30 00:00:00.936138 UTC,2022,,,,,,,,,,,
690,690,7,26,PF,2022-02-27 14:01:00 UTC,27760.7016,28603.2,2022-12-29 23:59:59.652586 UTC,2022,,,,,,,,,,,
691,691,7,26,PF,2020-07-15 16:46:00 UTC,107912.5686,101404.81,2022-05-08 08:59:54 UTC,2022,,,,,,,,,,,
716,716,7,26,PF,2019-05-02 16:21:00 UTC,427.158,228.04,2022-12-29 23:59:39 UTC,2022,,,,,,,,,,,
728,728,7,26,PF,2020-11-23 12:34:00 UTC,19557.7739,20119.83,2022-12-29 23:59:59.205189 UTC,2022,,,,,,,,,,,
737,737,7,26,PF,2021-01-28 14:26:00 UTC,901.5984,2456.42,2022-12-29 23:59:59.840133 UTC,2022,,,,,,,,,,,
761,761,7,26,PF,2016-06-07 15:04:00 UTC,9.265,1232.1,2022-12-30 00:00:00.119507 UTC,2022,,,,,,,,,,,
771,771,7,26,PF,2020-01-16 12:55:00 UTC,92428.7395,97788.51,2022-12-29 23:59:59.687011 UTC,2022,,,,,,,,,,,
782,782,7,26,PF,2019-01-10 11:19:00 UTC,35279.7357,32124.63,2022-02-19 07:16:19 UTC,2022,,,,,,,,,,,
783,783,7,26,PF,2015-09-21 11:35:00 UTC,41501.581,37538.71,2019-01-07 19:33:10 UTC,2019,,,,,,,,,,,
794,794,7,26,PF,2019-11-14 11:15:00 UTC,996.4074,938.79,2022-12-29 23:56:29 UTC,2022,,,,,,,,,,,
807,807,7,26,PF,2022-07-28 16:18:00 UTC,50704.8585,51891.35,2022-12-30 00:00:00.592089 UTC,2022,,,,,,,,,,,
836,836,7,26,PF,2022-08-23 11:20:00 UTC,419.5917,370.66,2022-12-30 00:00:00.462972 UTC,2022,,,,,,,,,,,
849,849,7,26,PF,2021-06-05 11:43:00 UTC,5047.4802,5126.29,2022-12-30 00:00:00.659239 UTC,2022,,,,,,,,,,,
864,864,7,26,PF,2017-04-28 15:30:00 UTC,12665.79,13352.69,2022-01-05 17:26:55 UTC,2022,,,,,,,,,,,
902,902,7,26,PF,2018-03-17 15:41:00 UTC,1374.9804,1311.14,2022-12-29 23:33:50 UTC,2022,,,,,,,,,,,
912,912,7,26,PF,2020-07-16 12:22:00 UTC,23870.4875,24429.25,2022-12-29 23:59:59.389408 UTC,2022,,,,,,,,,,,
941,941,7,26,PF,2022-05-22 12:02:00 UTC,272.636,47.3,2022-12-30 00:00:00.400207 UTC,2022,,,,,,,,,,,
946,946,7,26,PF,2016-03-05 10:07:00 UTC,379.392,239.8,2022-12-26 20:25:06 UTC,2022,,,,,,,,,,,
968,968,7,26,PF,2018-02-01 16:14:00 UTC,170.8248,96.02,2022-12-30 00:00:00.714991 UTC,2022,,,,,,,,,,,
971,971,7,26,PF,2021-02-12 12:24:00 UTC,18364.6528,16534.76,2022-12-30 00:00:00.373015 UTC,2022,,,,,,,,,,,
979,979,7,26,PF,2018-03-09 16:27:00 UTC,33568.8063,30770.18,2022-10-19 19:23:43 UTC,2022,,,,,,,,,,,
981,981,7,26,PF,2021-09-13 14:38:00 UTC,824.66,328.66,2022-12-29 23:59:59.232516 UTC,2022,,,,,,,,,,,
982,982,7,26,PF,2019-11-25 11:04:00 UTC,92.5728,29.6,2022-12-29 23:59:59.062577 UTC,2022,,,,,,,,,,,
984,984,7,26,PF,2016-12-15 12:04:00 UTC,9173.7234,8208.76,2022-12-29 23:59:59.205493 UTC,2022,,,,,,,,,,,
991,991,7,26,PF,2019-02-14 13:36:00 UTC,14.0812,3.53,2022-12-29 23:57:35 UTC,2022,,,,,,,,,,,
995,995,7,26,PF,2021-02-06 13:22:00 UTC,872.1574,801.72,2022-12-30 00:00:00.165332 UTC,2022,,,,,,,,,,,
996,996,7,26,PF,2017-02-20 14:29:00 UTC,37556.4187,34524.93,2022-12-29 23:59:59.192225 UTC,2022,,,,,,,,,,,
997,997,7,26,PF,2020-11-20 13:29:00 UTC,88.69,84.08,2022-12-29 23:59:59.374137 UTC,2022,,,,,,,,,,,
8,8,7,48,PF,2021-08-13 11:07:00 UTC,1238.663,1054.95,2022-12-30 00:00:00.045457 UTC,2022,,,,,,,,,,,
18,18,7,48,PF,2021-07-18 15:07:00 UTC,226548.6288,217787.98,2022-12-30 00:00:00.494383 UTC,2022,,,,,,,,,,,
54,54,7,48,PF,2017-09-08 12:55:00 UTC,30239.9151,30255.81,2022-12-29 23:59:59.04732 UTC,2022,,,,,,,,,,,
77,77,7,48,PF,2019-02-01 13:17:00 UTC,415.6119,349.81,2022-12-29 18:22:35 UTC,2022,,,,,,,,,,,
87,87,7,48,PF,2020-07-08 14:09:00 UTC,35777.784,34063.46,2022-12-30 00:00:00.140185 UTC,2022,,,,,,,,,,,
97,97,7,48,PF,2021-09-28 14:36:00 UTC,46143.0942,46508.29,2022-12-30 00:00:00.234617 UTC,2022,,,,,,,,,,,
105,105,7,48,PF,2018-11-27 15:02:00 UTC,34360.5254,32440.67,2022-12-30 00:00:00.472328 UTC,2022,,,,,,,,,,,
124,124,7,48,PF,2021-03-27 14:20:00 UTC,2933.2446,2862.07,2022-12-30 00:00:00.089132 UTC,2022,,,,,,,,,,,
130,130,7,48,PF,2019-11-15 10:31:00 UTC,487.23,729.13,2022-12-29 23:59:59.154984 UTC,2022,,,,,,,,,,,
139,139,7,48,PF,2016-09-23 14:05:00 UTC,437.8095,401.65,2022-10-31 06:36:34 UTC,2022,,,,,,,,,,,
143,143,7,48,PF,2020-04-19 13:29:00 UTC,2958.6,2772.6,2022-12-30 00:00:00.1751 UTC,2022,,,,,,,,,,,
149,149,7,48,PF,2020-06-25 12:32:00 UTC,21311.9961,19341.19,2022-12-29 23:59:59.32956 UTC,2022,,,,,,,,,,,
178,178,7,48,PF,2020-07-17 16:24:00 UTC,24518.9234,23767.6,2022-12-29 23:59:59.861661 UTC,2022,,,,,,,,,,,
197,197,7,48,PF,2020-09-26 12:01:00 UTC,198787.4028,181219.01,2022-12-29 23:59:59.717134 UTC,2022,,,,,,,,,,,
202,202,7,48,PF,2016-04-22 11:19:00 UTC,19693.7832,17714.93,2022-12-29 23:59:59.959341 UTC,2022,,,,,,,,,,,
216,216,7,48,PF,2019-12-06 11:03:00 UTC,75578.502,74679.17,2022-12-30 00:00:00.805063 UTC,2022,,,,,,,,,,,
226,226,7,48,PF,2017-01-14 11:27:00 UTC,30179.9745,27655.51,2022-12-29 23:59:59.118784 UTC,2022,,,,,,,,,,,
228,228,7,48,PF,2022-03-04 13:41:00 UTC,78851.938,82933.8,2022-12-29 23:59:59.82221 UTC,2022,,,,,,,,,,,
271,271,7,48,PF,2020-12-02 12:41:00 UTC,72928.572,71467.54,2022-12-29 23:59:59.892527 UTC,2022,,,,,,,,,,,
297,297,7,48,PF,2018-08-11 13:45:00 UTC,925.8808,879.13,2020-03-20 05:25:01 UTC,2020,,,,,,,,,,,
307,307,7,48,PF,2017-02-10 16:42:00 UTC,95.0724,72.72,2022-12-29 23:59:50 UTC,2022,,,,,,,,,,,
319,319,7,48,PF,2021-08-18 15:41:00 UTC,62237.179,64114.92,2022-12-29 23:59:59.733003 UTC,2022,,,,,,,,,,,
341,341,7,48,PF,2016-04-12 12:25:00 UTC,9032.98,7596,2022-12-29 08:28:05 UTC,2022,,,,,,,,,,,
352,352,7,48,PF,2022-06-05 14:12:00 UTC,25597.9395,24148.99,2022-12-29 23:59:59.631499 UTC,2022,,,,,,,,,,,
380,380,7,48,PF,2015-10-25 15:27:00 UTC,28308.879,29778.26,2022-12-29 22:26:11 UTC,2022,,,,,,,,,,,
389,389,7,48,PF,2021-12-13 13:02:00 UTC,101.1483,98.44,2022-12-29 23:59:59.261739 UTC,2022,,,,,,,,,,,
398,398,7,48,PF,2022-02-16 14:30:00 UTC,87.636,71.32,2022-12-30 00:00:00.412707 UTC,2022,,,,,,,,,,,
418,418,7,48,PF,2016-05-12 12:48:00 UTC,26645.9388,27003.54,2021-03-23 08:48:36 UTC,2021,,,,,,,,,,,
422,422,7,48,PF,2022-11-27 13:46:00 UTC,188.4283,101.76,2022-12-29 23:59:59.967295 UTC,2022,,,,,,,,,,,
438,438,7,48,PF,2017-06-10 14:28:00 UTC,11894.9584,10485.76,2022-11-27 10:34:00 UTC,2022,,,,,,,,,,,
459,459,7,48,PF,2019-11-05 10:33:00 UTC,124.79,74.03,2022-09-12 07:13:55 UTC,2022,,,,,,,,,,,
479,479,7,48,PF,2022-09-27 11:03:00 UTC,328.5682,290.31,2022-12-30 00:00:00.247874 UTC,2022,,,,,,,,,,,
487,487,7,48,PF,2019-07-08 15:16:00 UTC,32798.2338,30920.12,2022-12-29 23:59:59.421768 UTC,2022,,,,,,,,,,,
490,490,7,48,PF,2021-06-07 10:30:00 UTC,3991.06,3463.56,2022-12-29 23:59:59.395256 UTC,2022,,,,,,,,,,,
500,500,7,48,PF,2016-11-20 13:28:00 UTC,11679.7896,10787.5,2018-03-17 00:50:02 UTC,2018,,,,,,,,,,,
537,537,7,48,PF,2020-02-02 16:09:00 UTC,6522.8415,6180,2022-12-29 23:59:19 UTC,2022,,,,,,,,,,,
543,543,7,48,PF,2017-07-05 15:58:00 UTC,4106.5596,3765.36,2022-12-29 23:59:59.928113 UTC,2022,,,,,,,,,,,
549,549,7,48,PF,2019-06-22 15:37:00 UTC,1106.7705,609.15,2021-06-22 14:14:44 UTC,2021,,,,,,,,,,,
554,554,7,48,PF,2022-06-02 15:03:00 UTC,20.3056,187.92,2022-12-29 23:59:59.858781 UTC,2022,,,,,,,,,,,
577,577,7,48,PF,2016-03-15 16:07:00 UTC,17829.8678,16712.74,2020-01-24 06:19:25 UTC,2020,,,,,,,,,,,
606,606,7,48,PF,2021-06-18 14:14:00 UTC,1239.81,1161.93,2022-12-29 23:59:59.61666 UTC,2022,,,,,,,,,,,
625,625,7,48,PF,2021-01-09 11:36:00 UTC,10787.117,9793.87,2022-12-30 00:00:00.894665 UTC,2022,,,,,,,,,,,
647,647,7,48,PF,2018-12-19 13:08:00 UTC,143.43,118.65,2021-11-07 20:51:03 UTC,2021,,,,,,,,,,,
685,685,7,48,PF,2021-02-27 15:29:00 UTC,56057.106,53350.32,2022-12-29 23:55:37 UTC,2022,,,,,,,,,,,
687,687,7,48,PF,2021-12-14 10:04:00 UTC,44954.049,42763.73,2022-12-29 23:59:59.761148 UTC,2022,,,,,,,,,,,
698,698,7,48,PF,2018-08-14 15:16:00 UTC,52949.884,49952.45,2022-12-29 23:59:59.584934 UTC,2022,,,,,,,,,,,
710,710,7,48,PF,2019-06-26 12:44:00 UTC,3706.8255,3069.41,2022-09-27 22:56:46 UTC,2022,,,,,,,,,,,
732,732,7,48,PF,2018-07-26 14:07:00 UTC,26142.373,26741.5,2022-12-29 22:57:44 UTC,2022,,,,,,,,,,,
755,755,7,48,PF,2019-05-27 13:47:00 UTC,48347.0084,45095.63,2022-12-29 23:59:59.120822 UTC,2022,,,,,,,,,,,
756,756,7,48,PF,2021-01-16 12:06:00 UTC,11326.0512,11697.77,2022-12-30 00:00:00.894387 UTC,2022,,,,,,,,,,,
769,769,7,48,PF,2017-01-07 14:53:00 UTC,3666.8721,3430.07,2022-08-29 02:51:43 UTC,2022,,,,,,,,,,,
787,787,7,48,PF,2017-10-10 12:04:00 UTC,109334.0115,103374.03,2022-12-29 23:59:59.897455 UTC,2022,,,,,,,,,,,
796,796,7,48,PF,2019-11-08 15:59:00 UTC,5281.9224,5077.32,2022-11-30 08:27:05 UTC,2022,,,,,,,,,,,
802,802,7,48,PF,2015-11-05 11:08:00 UTC,32374.3734,29643.65,2019-03-14 13:46:53 UTC,2019,,,,,,,,,,,
824,824,7,48,PF,2016-01-07 12:26:00 UTC,18454.7059,19004.63,2017-05-11 03:33:48 UTC,2017,,,,,,,,,,,
839,839,7,48,PF,2017-01-02 12:37:00 UTC,14016.338,14495.29,2019-10-04 10:15:58 UTC,2019,,,,,,,,,,,
855,855,7,48,PF,2017-02-25 13:28:00 UTC,48777.1076,44463.94,2022-12-29 23:59:59.12807 UTC,2022,,,,,,,,,,,
880,880,7,48,PF,2017-06-06 14:49:00 UTC,20335.0932,18485.37,2022-12-30 00:00:00.847649 UTC,2022,,,,,,,,,,,
883,883,7,48,PF,2015-09-05 16:18:00 UTC,29382.132,28322.77,2017-05-01 11:52:54 UTC,2017,,,,,,,,,,,
937,937,7,48,PF,2022-06-16 11:01:00 UTC,1659.4315,1094.97,2022-12-29 23:59:59.334982 UTC,2022,,,,,,,,,,,
967,967,7,48,PF,2016-02-21 14:33:00 UTC,62645.7786,61092.73,2021-05-01 18:32:58 UTC,2021,,,,,,,,,,,
37,37,7,64,PF,2022-07-03 16:07:00 UTC,352.04,328.26,2022-12-30 00:00:00.548502 UTC,2022,,,,,,,,,,,
47,47,7,64,PF,2021-12-07 11:46:00 UTC,37349.6445,35527.59,2022-12-29 23:59:59.13653 UTC,2022,,,,,,,,,,,
82,82,7,64,PF,2019-07-03 13:17:00 UTC,2813.932,2530.1,2021-01-31 15:14:12 UTC,2021,,,,,,,,,,,
89,89,7,64,PF,2021-08-26 13:23:00 UTC,69758.36,71055.33,2022-12-29 23:59:59.589585 UTC,2022,,,,,,,,,,,
103,103,7,64,PF,2018-05-25 13:51:00 UTC,38172.3459,49975.53,2022-12-25 01:32:24 UTC,2022,,,,,,,,,,,
126,126,7,64,PF,2017-07-25 12:04:00 UTC,57292.0452,52158.79,2022-05-19 21:41:47 UTC,2022,,,,,,,,,,,
142,142,7,64,PF,2021-10-04 15:56:00 UTC,229.99,370.3,2022-12-29 23:55:11 UTC,2022,,,,,,,,,,,
165,165,7,64,PF,2020-01-23 12:15:00 UTC,9170.933,8355.74,2022-12-30 00:00:00.817421 UTC,2022,,,,,,,,,,,
167,167,7,64,PF,2021-08-21 14:10:00 UTC,132218.8094,121260.38,2022-12-29 23:59:59.968117 UTC,2022,,,,,,,,,,,
213,213,7,64,PF,2019-08-18 11:33:00 UTC,60366.0203,55301.67,2022-12-30 00:00:00.30342 UTC,2022,,,,,,,,,,,
225,225,7,64,PF,2020-08-18 14:58:00 UTC,419923.1778,411617.06,2022-12-30 00:00:00.269647 UTC,2022,,,,,,,,,,,
240,240,7,64,PF,2021-03-16 14:29:00 UTC,6642.5579,6437.99,2022-12-29 23:59:59.51902 UTC,2022,,,,,,,,,,,
261,261,7,64,PF,2015-09-20 12:35:00 UTC,40119.0786,38945.43,2022-12-29 23:44:39 UTC,2022,,,,,,,,,,,
263,263,7,64,PF,2017-12-27 13:22:00 UTC,14228.4926,14502.43,2022-12-30 00:00:00.617224 UTC,2022,,,,,,,,,,,
267,267,7,64,PF,2022-09-12 11:33:00 UTC,15860.1976,15184.19,2022-12-30 00:00:00.444154 UTC,2022,,,,,,,,,,,
289,289,7,64,PF,2022-12-11 14:34:00 UTC,392.8112,392.94,2022-12-29 23:59:59.132011 UTC,2022,,,,,,,,,,,
292,292,7,64,PF,2015-10-10 12:03:00 UTC,134384.264,141742.22,2022-12-25 23:15:34 UTC,2022,,,,,,,,,,,
294,294,7,64,PF,2021-05-13 11:44:00 UTC,52858.1889,53347.53,2022-12-30 00:00:00.992566 UTC,2022,,,,,,,,,,,
302,302,7,64,PF,2017-01-10 13:05:00 UTC,47083.896,43163.7,2021-11-16 14:44:15 UTC,2021,,,,,,,,,,,
303,303,7,64,PF,2017-04-11 13:13:00 UTC,59.4792,31.21,2021-04-10 22:33:27 UTC,2021,,,,,,,,,,,
315,315,7,64,PF,2022-12-19 14:37:00 UTC,15067.7773,14528.58,2022-12-29 23:59:59.317419 UTC,2022,,,,,,,,,,,
329,329,7,64,PF,2019-06-25 15:18:00 UTC,22775.0598,18148.49,2022-12-30 00:00:00.84273 UTC,2022,,,,,,,,,,,
379,379,7,64,PF,2021-02-21 13:18:00 UTC,1110.2641,873.6,2022-12-29 23:59:59.357548 UTC,2022,,,,,,,,,,,
412,412,7,64,PF,2020-12-01 14:13:00 UTC,299.2528,233.56,2022-12-30 00:00:00.335954 UTC,2022,,,,,,,,,,,
423,423,7,64,PF,2017-11-26 16:12:00 UTC,7737.6027,7639.31,2022-11-13 00:07:27 UTC,2022,,,,,,,,,,,
441,441,7,64,PF,2019-06-05 16:33:00 UTC,23947.1232,24571.72,2022-12-30 00:00:00.018795 UTC,2022,,,,,,,,,,,
454,454,7,64,PF,2022-09-12 13:27:00 UTC,1612.0416,1266.84,2022-12-29 23:59:59.804937 UTC,2022,,,,,,,,,,,
461,461,7,64,PF,2021-03-12 15:04:00 UTC,472.8834,285.26,2022-12-29 23:59:59.315902 UTC,2022,,,,,,,,,,,
482,482,7,64,PF,2019-08-23 11:22:00 UTC,67872.97,67382.17,2022-12-26 18:18:07 UTC,2022,,,,,,,,,,,
538,538,7,64,PF,2022-11-25 11:24:00 UTC,2676.2988,2429.12,2022-12-30 00:00:00.311419 UTC,2022,,,,,,,,,,,
542,542,7,64,PF,2022-06-02 11:54:00 UTC,275.73,249.04,2022-12-30 00:00:00.246974 UTC,2022,,,,,,,,,,,
546,546,7,64,PF,2019-12-14 16:56:00 UTC,134.739,83.9,2022-12-30 00:00:00.590251 UTC,2022,,,,,,,,,,,
551,551,7,64,PF,2018-03-13 11:48:00 UTC,30963.5244,28648.37,2022-12-26 11:10:19 UTC,2022,,,,,,,,,,,
558,558,7,64,PF,2021-08-23 12:15:00 UTC,359.56,148.96,2022-12-29 23:59:59.756309 UTC,2022,,,,,,,,,,,
565,565,7,64,PF,2016-06-28 12:31:00 UTC,4723.7934,4450.35,2022-12-29 23:59:59.361189 UTC,2022,,,,,,,,,,,
570,570,7,64,PF,2021-12-14 10:13:00 UTC,1634.644,1530.2,2022-12-29 23:59:07 UTC,2022,,,,,,,,,,,
595,595,7,64,PF,2016-10-11 15:15:00 UTC,244085.1255,251588.81,2019-07-28 15:05:07 UTC,2019,,,,,,,,,,,
657,657,7,64,PF,2020-03-06 13:40:00 UTC,76149.84,75325.04,2022-12-29 23:59:59.664969 UTC,2022,,,,,,,,,,,
673,673,7,64,PF,2016-09-09 14:30:00 UTC,92837.587,86746.66,2022-08-19 17:46:19 UTC,2022,,,,,,,,,,,
686,686,7,64,PF,2021-05-26 10:49:00 UTC,9942.3684,9726.47,2022-12-29 23:59:59.939569 UTC,2022,,,,,,,,,,,
702,702,7,64,PF,2017-05-25 15:10:00 UTC,26386.7257,26892.41,2022-12-29 23:42:02 UTC,2022,,,,,,,,,,,
709,709,7,64,PF,2018-09-07 11:13:00 UTC,111450.8512,107095.24,2022-12-28 04:19:32 UTC,2022,,,,,,,,,,,
722,722,7,64,PF,2018-05-16 13:22:00 UTC,13669.027,13065,2022-12-29 23:59:59.593951 UTC,2022,,,,,,,,,,,
738,738,7,64,PF,2018-12-19 16:10:00 UTC,17755.9583,16268.02,2022-12-30 00:00:00.196002 UTC,2022,,,,,,,,,,,
746,746,7,64,PF,2021-08-27 15:36:00 UTC,6437.8752,6676.28,2022-12-29 23:57:27 UTC,2022,,,,,,,,,,,
754,754,7,64,PF,2022-12-15 14:27:00 UTC,1251.1584,810.28,2022-12-29 23:59:59.225241 UTC,2022,,,,,,,,,,,
757,757,7,64,PF,2016-12-10 15:46:00 UTC,7591.24,7573.15,2022-12-30 00:00:00.249453 UTC,2022,,,,,,,,,,,
792,792,7,64,PF,2018-12-08 12:54:00 UTC,40346.727,38036.24,2022-12-29 23:59:59.722139 UTC,2022,,,,,,,,,,,
818,818,7,64,PF,2021-05-08 12:31:00 UTC,40853.2014,41083.46,2022-12-29 23:37:02 UTC,2022,,,,,,,,,,,
851,851,7,64,PF,2022-05-02 10:45:00 UTC,182.1792,152.01,2022-12-29 23:59:59.256705 UTC,2022,,,,,,,,,,,
857,857,7,64,PF,2017-05-14 14:29:00 UTC,1985.6649,1836.71,2022-12-29 23:35:39 UTC,2022,,,,,,,,,,,
865,865,7,64,PF,2019-05-06 10:03:00 UTC,11394.4445,11738.35,2022-12-29 23:59:59.154938 UTC,2022,,,,,,,,,,,
873,873,7,64,PF,2021-05-25 15:15:00 UTC,179.7712,171.2,2022-12-30 00:00:00.872384 UTC,2022,,,,,,,,,,,
874,874,7,64,PF,2021-11-20 10:46:00 UTC,187.6128,67.71,2022-12-29 23:59:59.217707 UTC,2022,,,,,,,,,,,
917,917,7,64,PF,2016-05-18 11:07:00 UTC,2074.1213,1891,2022-12-30 00:00:00.003824 UTC,2022,,,,,,,,,,,
928,928,7,64,PF,2022-12-16 10:46:00 UTC,1453.0848,1108.93,2023-01-08 18:51:04.806542 UTC,2023,,,,,,,,,,,
936,936,7,64,PF,2017-03-27 16:43:00 UTC,95650.1286,98589.38,2021-07-24 07:40:28 UTC,2021,,,,,,,,,,,
951,951,7,64,PF,2018-11-19 11:53:00 UTC,5283.1566,1806.91,2021-05-05 19:10:09 UTC,2021,,,,,,,,,,,
957,957,7,64,PF,2020-08-10 15:07:00 UTC,14387.0916,13140.68,2022-12-30 00:00:00.183784 UTC,2022,,,,,,,,,,,
973,973,7,64,PF,2020-12-25 15:51:00 UTC,3776.5786,3691.88,2022-12-30 00:00:00.572579 UTC,2022,,,,,,,,,,,
992,992,7,64,PF,2020-02-13 12:01:00 UTC,2219.01,2138.16,2022-12-26 21:11:00 UTC,2022,,,,,,,,,,,
994,994,7,64,PF,2015-12-02 12:23:00 UTC,19719.414,19764.44,2022-12-29 23:59:36 UTC,2022,,,,,,,,,,,
7,7,7,84,PF,2018-09-12 13:08:00 UTC,98.6544,23.43,2022-12-30 00:00:00.414866 UTC,2022,,,,,,,,,,,
98,98,7,84,PF,2018-02-19 11:29:00 UTC,110694.8919,103238.17,2019-12-04 08:10:57 UTC,2019,,,,,,,,,,,
100,100,7,84,PF,2017-03-10 15:18:00 UTC,26815.902,25875,2022-12-30 00:00:00.976909 UTC,2022,,,,,,,,,,,
117,117,7,84,PF,2022-06-22 10:15:00 UTC,61939.9569,61304.34,2022-12-29 23:59:59.413867 UTC,2022,,,,,,,,,,,
122,122,7,84,PF,2016-10-02 11:23:00 UTC,24.6742,11.88,2019-02-18 13:05:43 UTC,2019,,,,,,,,,,,
128,128,7,84,PF,2018-05-22 12:30:00 UTC,8.5986,264.73,2022-12-29 23:59:59.447373 UTC,2022,,,,,,,,,,,
133,133,7,84,PF,2022-12-22 10:05:00 UTC,264.9136,163.95,2023-01-15 06:14:44.988615 UTC,2023,,,,,,,,,,,
137,137,7,84,PF,2017-01-06 14:34:00 UTC,67907.3706,62273.86,2022-12-13 01:27:39 UTC,2022,,,,,,,,,,,
150,150,7,84,PF,2021-11-04 11:27:00 UTC,30578.583,29116.17,2022-12-29 23:59:59.875489 UTC,2022,,,,,,,,,,,
151,151,7,84,PF,2018-03-09 15:53:00 UTC,29082.2978,27325.63,2022-07-16 07:45:02 UTC,2022,,,,,,,,,,,
159,159,7,84,PF,2022-06-24 13:01:00 UTC,435.8952,410.81,2022-12-30 00:00:00.530312 UTC,2022,,,,,,,,,,,
174,174,7,84,PF,2017-04-21 15:02:00 UTC,23287.878,21444.25,2022-09-14 20:46:48 UTC,2022,,,,,,,,,,,
181,181,7,84,PF,2021-06-08 15:03:00 UTC,32738.6324,30918.08,2022-12-29 23:51:04 UTC,2022,,,,,,,,,,,
204,204,7,84,PF,2021-02-23 16:46:00 UTC,7630.231,7643.5,2022-12-27 08:55:17 UTC,2022,,,,,,,,,,,
247,247,7,84,PF,2019-07-25 14:05:00 UTC,92174.6792,85291.46,2022-12-29 23:59:59.872999 UTC,2022,,,,,,,,,,,
256,256,7,84,PF,2020-04-28 16:46:00 UTC,3.88,494.7,2022-11-02 17:44:43 UTC,2022,,,,,,,,,,,
262,262,7,84,PF,2019-10-19 11:14:00 UTC,78324.9,78285.28,2022-12-30 00:00:00.641084 UTC,2022,,,,,,,,,,,
272,272,7,84,PF,2021-08-25 10:48:00 UTC,185905.5135,177022.98,2022-12-29 23:59:59.90242 UTC,2022,,,,,,,,,,,
281,281,7,84,PF,2016-06-27 15:06:00 UTC,1034.35,669.55,2022-12-30 00:00:00.171235 UTC,2022,,,,,,,,,,,
296,296,7,84,PF,2016-07-03 11:32:00 UTC,14857.7544,12292.18,2022-07-30 14:40:55 UTC,2022,,,,,,,,,,,
311,311,7,84,PF,2021-10-13 12:56:00 UTC,2741.6503,1066.09,2022-12-29 23:59:59.205706 UTC,2022,,,,,,,,,,,
318,318,7,84,PF,2017-03-06 12:50:00 UTC,49763.07,49705.32,2022-12-29 23:59:59.592804 UTC,2022,,,,,,,,,,,
330,330,7,84,PF,2022-06-11 15:44:00 UTC,25535.142,23786.8,2022-12-29 23:59:59.324736 UTC,2022,,,,,,,,,,,
334,334,7,84,PF,2016-10-08 11:12:00 UTC,20727.58,20722.6,2022-12-30 00:00:00.877463 UTC,2022,,,,,,,,,,,
349,349,7,84,PF,2019-01-07 15:47:00 UTC,28053.589,26634.4,2022-12-29 23:14:40 UTC,2022,,,,,,,,,,,
406,406,7,84,PF,2017-08-25 13:16:00 UTC,4672.4544,4835.91,2022-12-29 23:59:10 UTC,2022,,,,,,,,,,,
439,439,7,84,PF,2019-05-18 11:42:00 UTC,1.221,4032.21,2022-12-29 23:59:59.300289 UTC,2022,,,,,,,,,,,
478,478,7,84,PF,2022-06-03 10:52:00 UTC,36880.0032,38096.67,2022-12-30 00:00:00.309508 UTC,2022,,,,,,,,,,,
489,489,7,84,PF,2019-08-04 13:50:00 UTC,230.9076,139.47,2022-12-29 23:59:59.583176 UTC,2022,,,,,,,,,,,
493,493,7,84,PF,2017-12-19 16:53:00 UTC,17359.5204,15370.33,2022-12-30 00:00:00.916154 UTC,2022,,,,,,,,,,,
494,494,7,84,PF,2019-09-05 11:39:00 UTC,353.712,308.37,2022-12-29 23:57:44 UTC,2022,,,,,,,,,,,
508,508,7,84,PF,2019-05-18 14:07:00 UTC,14898.66,14102.08,2022-12-30 00:00:00.042409 UTC,2022,,,,,,,,,,,
